id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
250,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1cnccc1N,C#CCOc1ccc(CNc2nc(Nc3ccncc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
253,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1nc(N)sc1Br,C#CCOc1ccc(CNc2nc(Nc3nc(C(=O)OC)c(Br)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
256,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1nccnc1N,C#CCOc1ccc(CNc2nc(Nc3nccnc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
259,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1occc1N,C#CCOc1ccc(CNc2nc(Nc3ccoc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
262,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(-c4ccc(Cl)cc4)sc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
265,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sc(C)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(C)sc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
268,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1scc(C)c1N,C#CCOc1ccc(CNc2nc(Nc3c(C)csc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
271,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sccc1N,C#CCOc1ccc(CNc2nc(Nc3ccsc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
274,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(CN)C1CCCOC1,C#CCOc1ccc(CNc2nc(NCC(OC)C3CCCOC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
277,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC1CCC(CCN)CC1,C#CCOc1ccc(CNc2nc(NCCC3CCC(OC)CC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
280,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COCOCCCN,C#CCOc1ccc(CNc2nc(NCCCOCOC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
283,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC[C@H](CN)OC,C#CCOc1ccc(CNc2nc(NC[C@@H](COC)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
286,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CO[C@@H]1COC[C@H]1n1cc(CN)nn1.Cl,C#CCOc1ccc(CNc2nc(NCc3cn([C@@H]4COC[C@H]4OC)nn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
289,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1c(N)ncnc1Cl,C#CCOc1ccc(CNc2nc(Nc3ncnc(Cl)c3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
292,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(C)c(N)cn1,C#CCOc1ccc(CNc2nc(Nc3cnc(OC)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
295,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(CN)sn1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3cc(OC)ns3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
298,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(N)cc(OC)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)cc(OC)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
301,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc2nc(Cl)nc(N)c2cc1OC,C#CCOc1ccc(CNc2nc(Nc3nc(Cl)nc4cc(OC)c(OC)cc34)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
304,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(C(CN)N2CCOCC2)cc1OC,C#CCOc1ccc(CNc2nc(NCC(c3ccc(OC)c(OC)c3)N3CCOCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
307,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(C)nc1CN.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3nc(C)ccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
310,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(OC)c(CN4CCOCC4)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
313,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(N)c(Cl)c1,C#CCOc1ccc(CNc2nc(Nc3ccc(OC)cc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
316,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(N)nc1,C#CCOc1ccc(CNc2nc(Nc3ccc(OC)cn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
319,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(OC)c(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)ccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
322,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc([N+](=O)[O-])c(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(OC)ccc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
325,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc2nc(N)sc2c1,C#CCOc1ccc(CNc2nc(Nc3nc4ccc(OC)cc4s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
328,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc2nnc(CN)n2n1,C#CCOc1ccc(CNc2nc(NCc3nnc4ccc(OC)nn34)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
331,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cccc(N)n1,C#CCOc1ccc(CNc2nc(Nc3cccc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
334,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccccc1-c1nnc(N)s1,C#CCOc1ccc(CNc2nc(Nc3nnc(-c4ccccc4OC)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
337,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccnc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)ccn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
340,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccnc(N)n1,C#CCOc1ccc(CNc2nc(Nc3nccc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
343,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccncc1CN,C#CCOc1ccc(CNc2nc(NCc3cnccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
346,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cncc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cncc(OC)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
349,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cncc(N)n1,C#CCOc1ccc(CNc2nc(Nc3cncc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
352,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1nc(C)ccc1CN,C#CCOc1ccc(CNc2nc(NCc3ccc(C)nc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
355,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1nc(C)nc(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(C)nc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
358,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ncc(N)cc1C(F)(F)F,C#CCOc1ccc(CNc2nc(Nc3cnc(OC)c(C(F)(F)F)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
361,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)CC1(CN)CCOCC1.Cl,C#CCOc1ccc(CNc2nc(NCC3(CS(C)(=O)=O)CCOCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
364,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)Nc1ccc(-c2csc(N)n2)cc1,C#CCOc1ccc(CNc2nc(Nc3nc(-c4ccc(NS(C)(=O)=O)cc4)cs3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
367,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)Nc1cccc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cccc(NS(C)(=O)=O)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
370,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)c1ccc(N)cc1,C#CCOc1ccc(CNc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
373,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)c1cccc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cccc(S(C)(=O)=O)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
376,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)C1(CN)CCC1,C#CCOc1ccc(CNc2nc(NCC3(S(C)=O)CCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
379,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)CC(O)CN.Cl,C#CCOc1ccc(CNc2nc(NCC(O)CS(C)=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
382,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSCc1nnc(CN)[nH]1.Cl,C#CCOc1ccc(CNc2nc(NCc3nnc(CSC)[nH]3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
385,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSSCCN.Cl,C#CCOc1ccc(CNc2nc(NCCSSC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
388,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSc1nnc(CN)s1,C#CCOc1ccc(CNc2nc(NCc3nnc(SC)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
391,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,C[Si](C)(C)C#Cc1ccc(N)cn1,C#CCOc1ccc(CNc2nc(Nc3ccc(C#C[Si](C)(C)C)nc3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
394,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1[nH][nH]c(=O)c1CCN,C#CCOc1ccc(CNc2nc(NCCc3c(C)[nH][nH]c3=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
397,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1c(N)cccc1Br,C#CCOc1ccc(CNc2nc(Nc3cccc(Br)c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
400,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1c([C@@H]2[C@@H](CN)CC(=O)N2C)cnn1C,C#CCOc1ccc(CNc2nc(NC[C@H]3CC(=O)N(C)[C@@H]3c3cnn(C)c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
403,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(=O)oc2cc(N)ccc12,C#CCOc1ccc(CNc2nc(Nc3ccc4c(C)cc(=O)oc4c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
406,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(C)c(CN)c(=O)[nH]1.Cl,C#CCOc1ccc(CNc2nc(NCc3c(C)cc(C)[nH]c3=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
409,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)[nH]1,C#CCOc1ccc(CNc2nc(NCc3cc(C)[nH]c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
412,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)o1,C#CCOc1ccc(CNc2nc(NCc3cc(C)oc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
415,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)s1,C#CCOc1ccc(CNc2nc(NCc3cc(C)sc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
418,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)cc(Cl)n1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3cc(C)nc(Cl)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
421,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)ccc1Oc1ccc(Cl)cc1Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(Oc4ccc(Cl)cc4Cl)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
424,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)nc(Cl)c1N,C#CCOc1ccc(CNc2nc(Nc3c(C)cc(Cl)nc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
427,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)ncc1N,C#CCOc1ccc(CNc2nc(Nc3cnc(Cl)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
430,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)nnc1N,C#CCOc1ccc(CNc2nc(Nc3nnc(Cl)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
433,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)cc(Cl)c1,C#CCOc1ccc(CNc2nc(Nc3cc(C)cc(Cl)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
436,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ccc1F,C#CCOc1ccc(CNc2nc(Nc3ccc(F)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
439,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)cnc1Br,C#CCOc1ccc(CNc2nc(Nc3cnc(Br)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
442,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)n(C(C)C)n1,C#CCOc1ccc(CNc2nc(Nc3cc(C)nn3C(C)C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
445,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)n[nH]1,C#CCOc1ccc(CNc2nc(Nc3cc(C)[nH]n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
448,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ncc1[N+](=O)[O-],C#CCOc1ccc(CNc2nc(Nc3cc(C)c([N+](=O)[O-])cn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
451,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ncn1,C#CCOc1ccc(CNc2nc(Nc3cc(C)ncn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
454,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)nn1C,C#CCOc1ccc(CNc2nc(Nc3cc(C)n(C)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
457,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(O)ccc1N,C#CCOc1ccc(CNc2nc(Nc3ccc(O)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
460,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc([N+](=O)[O-])c(Cl)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(Cl)c([N+](=O)[O-])cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
463,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc([N+](=O)[O-])c(N)cc1Cl,C#CCOc1ccc(CNc2nc(Nc3cc(Cl)c(C)cc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
466,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc2cc(CN)ccc2[nH]1,C#CCOc1ccc(CNc2nc(NCc3ccc4[nH]c(C)cc4c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,1
469,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(C#N)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(C#N)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
472,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(C)c(CN)n1,C#CCOc1ccc(CNc2nc(NCc3nc(C)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
475,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)c(Cl)n1,C#CCOc1ccc(CNc2nc(NCc3ccc(C)nc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
478,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)c(OC2CCOC2)c1,C#CCOc1ccc(CNc2nc(NCc3ccc(C)cc3OC3CCOC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
481,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)n1C,C#CCOc1ccc(CNc2nc(NCc3ccc(C)n3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
484,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)nc1C.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(C)c(C)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
487,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(Cl)c(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(C)ccc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
490,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(N)c(CO)c1,C#CCOc1ccc(CNc2nc(Nc3ccc(C)cc3CO)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
493,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(N)nn1,C#CCOc1ccc(CNc2nc(Nc3ccc(C)nn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
496,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(S(C)(=O)=O)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(S(C)(=O)=O)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
499,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc([N+](=O)[O-])c(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(C)ccc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,HSA,0
