id,bb1_smiles,bb2_smiles,bb3_smiles,molecule_smiles,protein_name,binds
251,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1cnccc1N,C#CCOc1ccc(CNc2nc(Nc3ccncc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
254,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1nc(N)sc1Br,C#CCOc1ccc(CNc2nc(Nc3nc(C(=O)OC)c(Br)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
257,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1nccnc1N,C#CCOc1ccc(CNc2nc(Nc3nccnc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
260,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1occc1N,C#CCOc1ccc(CNc2nc(Nc3ccoc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
263,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(-c4ccc(Cl)cc4)sc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
266,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sc(C)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(C)sc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
269,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1scc(C)c1N,C#CCOc1ccc(CNc2nc(Nc3c(C)csc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
272,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(=O)c1sccc1N,C#CCOc1ccc(CNc2nc(Nc3ccsc3C(=O)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
275,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC(CN)C1CCCOC1,C#CCOc1ccc(CNc2nc(NCC(OC)C3CCCOC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
278,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC1CCC(CCN)CC1,C#CCOc1ccc(CNc2nc(NCCC3CCC(OC)CC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
281,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COCOCCCN,C#CCOc1ccc(CNc2nc(NCCCOCOC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
284,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COC[C@H](CN)OC,C#CCOc1ccc(CNc2nc(NC[C@@H](COC)OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
287,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CO[C@@H]1COC[C@H]1n1cc(CN)nn1.Cl,C#CCOc1ccc(CNc2nc(NCc3cn([C@@H]4COC[C@H]4OC)nn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
290,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1c(N)ncnc1Cl,C#CCOc1ccc(CNc2nc(Nc3ncnc(Cl)c3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
293,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(C)c(N)cn1,C#CCOc1ccc(CNc2nc(Nc3cnc(OC)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
296,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(CN)sn1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3cc(OC)ns3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
299,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc(N)cc(OC)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)cc(OC)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
302,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cc2nc(Cl)nc(N)c2cc1OC,C#CCOc1ccc(CNc2nc(Nc3nc(Cl)nc4cc(OC)c(OC)cc34)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
305,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(C(CN)N2CCOCC2)cc1OC,C#CCOc1ccc(CNc2nc(NCC(c3ccc(OC)c(OC)c3)N3CCOCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
308,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(C)nc1CN.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3nc(C)ccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
311,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(OC)c(CN4CCOCC4)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
314,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(N)c(Cl)c1,C#CCOc1ccc(CNc2nc(Nc3ccc(OC)cc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
317,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(N)nc1,C#CCOc1ccc(CNc2nc(Nc3ccc(OC)cn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
320,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc(OC)c(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)ccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
323,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc([N+](=O)[O-])c(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(OC)ccc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
326,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc2nc(N)sc2c1,C#CCOc1ccc(CNc2nc(Nc3nc4ccc(OC)cc4s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
329,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccc2nnc(CN)n2n1,C#CCOc1ccc(CNc2nc(NCc3nnc4ccc(OC)nn34)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
332,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cccc(N)n1,C#CCOc1ccc(CNc2nc(Nc3cccc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
335,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccccc1-c1nnc(N)s1,C#CCOc1ccc(CNc2nc(Nc3nnc(-c4ccccc4OC)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
338,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccnc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(OC)ccn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
341,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccnc(N)n1,C#CCOc1ccc(CNc2nc(Nc3nccc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
344,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ccncc1CN,C#CCOc1ccc(CNc2nc(NCc3cnccc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
347,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cncc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cncc(OC)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
350,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1cncc(N)n1,C#CCOc1ccc(CNc2nc(Nc3cncc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
353,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1nc(C)ccc1CN,C#CCOc1ccc(CNc2nc(NCc3ccc(C)nc3OC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
356,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1nc(C)nc(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(C)nc(OC)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
359,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,COc1ncc(N)cc1C(F)(F)F,C#CCOc1ccc(CNc2nc(Nc3cnc(OC)c(C(F)(F)F)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
362,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)CC1(CN)CCOCC1.Cl,C#CCOc1ccc(CNc2nc(NCC3(CS(C)(=O)=O)CCOCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
365,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)Nc1ccc(-c2csc(N)n2)cc1,C#CCOc1ccc(CNc2nc(Nc3nc(-c4ccc(NS(C)(=O)=O)cc4)cs3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
368,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)Nc1cccc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cccc(NS(C)(=O)=O)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
371,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)c1ccc(N)cc1,C#CCOc1ccc(CNc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
374,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)(=O)c1cccc(N)c1,C#CCOc1ccc(CNc2nc(Nc3cccc(S(C)(=O)=O)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
377,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)C1(CN)CCC1,C#CCOc1ccc(CNc2nc(NCC3(S(C)=O)CCC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
380,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CS(=O)CC(O)CN.Cl,C#CCOc1ccc(CNc2nc(NCC(O)CS(C)=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
383,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSCc1nnc(CN)[nH]1.Cl,C#CCOc1ccc(CNc2nc(NCc3nnc(CSC)[nH]3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
386,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSSCCN.Cl,C#CCOc1ccc(CNc2nc(NCCSSC)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
389,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CSc1nnc(CN)s1,C#CCOc1ccc(CNc2nc(NCc3nnc(SC)s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
392,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,C[Si](C)(C)C#Cc1ccc(N)cn1,C#CCOc1ccc(CNc2nc(Nc3ccc(C#C[Si](C)(C)C)nc3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
395,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1[nH][nH]c(=O)c1CCN,C#CCOc1ccc(CNc2nc(NCCc3c(C)[nH][nH]c3=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
398,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1c(N)cccc1Br,C#CCOc1ccc(CNc2nc(Nc3cccc(Br)c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
401,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1c([C@@H]2[C@@H](CN)CC(=O)N2C)cnn1C,C#CCOc1ccc(CNc2nc(NC[C@H]3CC(=O)N(C)[C@@H]3c3cnn(C)c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
404,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(=O)oc2cc(N)ccc12,C#CCOc1ccc(CNc2nc(Nc3ccc4c(C)cc(=O)oc4c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
407,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(C)c(CN)c(=O)[nH]1.Cl,C#CCOc1ccc(CNc2nc(NCc3c(C)cc(C)[nH]c3=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
410,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)[nH]1,C#CCOc1ccc(CNc2nc(NCc3cc(C)[nH]c3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
413,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)o1,C#CCOc1ccc(CNc2nc(NCc3cc(C)oc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
416,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)c(C)s1,C#CCOc1ccc(CNc2nc(NCc3cc(C)sc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
419,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)cc(Cl)n1.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3cc(C)nc(Cl)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
422,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(CN)ccc1Oc1ccc(Cl)cc1Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(Oc4ccc(Cl)cc4Cl)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
425,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)nc(Cl)c1N,C#CCOc1ccc(CNc2nc(Nc3c(C)cc(Cl)nc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
428,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)ncc1N,C#CCOc1ccc(CNc2nc(Nc3cnc(Cl)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
431,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(Cl)nnc1N,C#CCOc1ccc(CNc2nc(Nc3nnc(Cl)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
434,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)cc(Cl)c1,C#CCOc1ccc(CNc2nc(Nc3cc(C)cc(Cl)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
437,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ccc1F,C#CCOc1ccc(CNc2nc(Nc3ccc(F)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
440,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)cnc1Br,C#CCOc1ccc(CNc2nc(Nc3cnc(Br)c(C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
443,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)n(C(C)C)n1,C#CCOc1ccc(CNc2nc(Nc3cc(C)nn3C(C)C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
446,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)n[nH]1,C#CCOc1ccc(CNc2nc(Nc3cc(C)[nH]n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
449,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ncc1[N+](=O)[O-],C#CCOc1ccc(CNc2nc(Nc3cc(C)c([N+](=O)[O-])cn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
452,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)ncn1,C#CCOc1ccc(CNc2nc(Nc3cc(C)ncn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
455,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(N)nn1C,C#CCOc1ccc(CNc2nc(Nc3cc(C)n(C)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
458,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc(O)ccc1N,C#CCOc1ccc(CNc2nc(Nc3ccc(O)cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
461,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc([N+](=O)[O-])c(Cl)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(Cl)c([N+](=O)[O-])cc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
464,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc([N+](=O)[O-])c(N)cc1Cl,C#CCOc1ccc(CNc2nc(Nc3cc(Cl)c(C)cc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
467,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1cc2cc(CN)ccc2[nH]1,C#CCOc1ccc(CNc2nc(NCc3ccc4[nH]c(C)cc4c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,1
470,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(C#N)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(C#N)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
473,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(C)c(CN)n1,C#CCOc1ccc(CNc2nc(NCc3nc(C)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
476,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)c(Cl)n1,C#CCOc1ccc(CNc2nc(NCc3ccc(C)nc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
479,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)c(OC2CCOC2)c1,C#CCOc1ccc(CNc2nc(NCc3ccc(C)cc3OC3CCOC3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
482,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)n1C,C#CCOc1ccc(CNc2nc(NCc3ccc(C)n3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
485,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(CN)nc1C.Cl.Cl,C#CCOc1ccc(CNc2nc(NCc3ccc(C)c(C)n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
488,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(Cl)c(N)c1,C#CCOc1ccc(CNc2nc(Nc3cc(C)ccc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
491,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(N)c(CO)c1,C#CCOc1ccc(CNc2nc(Nc3ccc(C)cc3CO)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
494,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(N)nn1,C#CCOc1ccc(CNc2nc(Nc3ccc(C)nn3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
497,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc(S(C)(=O)=O)cc1N,C#CCOc1ccc(CNc2nc(Nc3cc(S(C)(=O)=O)ccc3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
500,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cc1ccc([N+](=O)[O-])c(N)n1,C#CCOc1ccc(CNc2nc(Nc3nc(C)ccc3[N+](=O)[O-])nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
